"retriever_name","original_question","transformed_query","answer","context_recall","context_precision","faithfulness","answer_relevancy"
"MMR 검색(MMR Search)","골관절염에서 IL-1과 TNF-α가 연관된 이유는 무엇인가요?","골관절염 IL-1 TNF-α 연관성 이유","-상태 요약:
골관절염에서는 관절 내 염증과 조직 손상이 발생하며, 이 과정에 특정 사이토카인(IL-1, TNF-α)이 중요한 역할을 합니다.

-가능한 원인:
IL-1과 TNF-α는 골관절염의 병인론과 밀접하게 연관되어 있습니다. 이들 사이토카인은 연골세포와 활막의 섬유아세포로부터 단백질 분해 효소의 생성을 촉진하여, 콜라겐과 프로테오글리칸 등 관절 기질을 파괴하고 합성을 억제합니다. 이러한 작용이 관절 구조의 손상과 기능 저하, 통증을 유발하는 주요 기전으로 작용합니다.

-집에서 관리 방법:
문서에 해당 정보가 없습니다.

-병원 방문 시기:
문서에 해당 정보가 없습니다.

-출처(참고한 모든 문서)
소동물 무릎관절의 정형외과병리 / 권오경 옮김 / (출판사 정보 미제공)","1.0","0.9999999999","0.7058823529411765","0.0"
"MMR 검색(MMR Search)","성견이 되었는데 강아지의 유치가 송곳니에 세 개 남아 있습니다. 이 유치는 병원에서 제거해야 하나요?","성견 유치 잔존 송곳니 제거 필요성 동물병원","-상태 요약:  
성견이 되었음에도 불구하고 송곳니 유치가 남아 있는 상황입니다. 보호자님께서는 이러한 유치가 자연스럽게 빠질지, 아니면 동물병원에서 제거해야 하는지 궁금해하십니다.

-가능한 원인:  
문서에 따르면 성견이 된 이후에도 유치가 남아 있는 경우, 자연스럽게 빠질 시기는 이미 지난 상태입니다. 유치가 남아 있으면 영구치의 정상적인 위치 형성에 방해가 되고, 치열 이상, 저작 기능 장애, 교합 문제, 감염 등 다양한 구강 건강 문제를 유발할 수 있습니다.

-집에서 관리 방법:  
문서에 해당 정보가 없습니다.

-병원 방문 시기:  
성견의 유치 잔존은 반드시 동물병원에서 발치가 필요합니다. 유치를 방치할 경우 영구치의 발육에 악영향을 줄 수 있으므로, 빠른 시일 내에 병원 방문을 권장합니다. 특히 유치가 흔들리지 않거나, 잇몸이 부풀어 오르거나, 통증·출혈·감염 증상이 동반된다면 즉시 내원해야 합니다.

-출처(참고한 모든 문서):  
상담기록 - 자견/치과/기타  
상담기록 - 성견/치과/기타  
상담기록 - 노령견/치과/기타","1.0","0.99999999998","0.8571428571428571","0.2770765411311222"
"MMR 검색(MMR Search)","신장 미부에서 발견된 종양의 장축 직경은 얼마입니까?","신장 미부 종양 장축 직경","-상태 요약:
보호자님께서 문의하신 신장 미부 종양의 장축 직경에 대한 정보는 현재 제공된 문서 내에 직접적으로 언급되어 있지 않습니다.

-가능한 원인:
문서에 해당 정보가 없습니다.

-집에서 관리 방법:
문서에 해당 정보가 없습니다.

-병원 방문 시기:
문서에 해당 정보가 없습니다.

-출처(참고한 모든 문서)
해당 질문과 관련된 문서를 찾지 못했습니다.","0.0","0.0","1.0","0.0"
"MMR 검색(MMR Search)","고구마, 북어, 계란 노른자만으로 강아지의 사료를 완전히 대체할 수 있나요?","강아지 사료 대체 고구마 북어 계란 노른자 가능 여부","-상태 요약:
5살, 5kg의 중성화된 수컷 잡종견이 사료 대신 고구마, 북어, 계란 노른자를 먹어도 되는지, 그리고 매일 급여해도 괜찮은지 문의하셨습니다.

-가능한 원인:
문서에 따르면 고구마, 북어, 계란 노른자는 강아지에게 제공할 수 있으나, 이들 음식만으로는 사료의 역할을 완전히 대체할 수 없습니다. 강아지에게 필요한 영양소를 모두 충족시키지 못할 수 있으므로, 주식이 아닌 간식으로만 활용하는 것이 바람직합니다.

-집에서 관리 방법:
고구마, 북어, 계란 노른자는 신선하게 준비하여 간식으로 가끔씩 소량 제공하는 것이 안전합니다. 기본적인 식사는 반드시 균형 잡힌 사료를 통해 제공하시고, 위 식품들은 부가적인 간식으로만 활용해 주세요.

-병원 방문 시기:
이러한 식품을 급여한 후 소화불량, 구토, 설사, 알레르기 반응(피부 발진, 가려움 등)이 나타나면 즉시 동물병원을 방문해야 합니다. 또한, 장기간 사료를 대체하여 급여할 경우 영양 불균형이 발생할 수 있으니, 식단 변경 전에는 반드시 수의사와 상담하시기 바랍니다.

-출처(참고한 모든 문서)
상담기록 - 자견/내과/기타","1.0","0.9999999999","0.5833333333333334","0.3060665200649062"
"MMR 검색(MMR Search)","강아지가 시원한 곳에 있을 때 헉헉거림이 완화되지만 곧 다시 나타나는 이유는 무엇인가요?","강아지 헉헉거림 시원한 곳 완화 후 재발 원인","-상태 요약:  
강아지가 헉헉거리다가 시원한 곳에서 증상이 완화되었으나, 이후 다시 헉헉거림이 재발하는 상황으로 보입니다.

-가능한 원인:  
문서에 따르면, 강아지가 여름철에 시원한 타일 바닥 등에서 쉬는 것은 더위를 식히기 위한 행동일 수 있습니다. 그러나 시원한 곳에서 증상이 완화된 후에도 헉헉거림이 반복된다면, 단순한 더위 외에도 통증이나 불편감 등 질병의 징후일 가능성이 있습니다. 문서에 해당 정보가 있습니다.

-집에서 관리 방법:  
강아지가 쾌적하게 쉴 수 있도록 시원한 공간(예: 소형 대리석 등)을 마련해 주시고, 더러운 환경은 피하도록 화장실 문을 닫아두는 것이 좋습니다.

-병원 방문 시기:  
시원한 곳에서도 헉헉거림이 반복되거나, 떨림, 식욕 저하, 구토, 무기력 등 다른 증상이 동반된다면 질병의 징후일 수 있으므로 가까운 동물병원을 방문하여 진료를 받으시기 바랍니다. 특히 환경이 쾌적함에도 불구하고 증상이 지속된다면 즉시 내원하시는 것이 안전합니다.

-출처(참고한 모든 문서):  
상담기록 - 자견/내과/기타, 상담기록 - 성견/내과/기타","0.0","0.0","0.5454545454545454","0.676202959992186"
"MMR 검색(MMR Search)","Dirofilaria immitis는 어떤 슈퍼패밀리에 속합니까?","Dirofilaria immitis 슈퍼패밀리 분류","-상태 요약:
보호자님께서 Dirofilaria immitis(심장사상충)의 슈퍼패밀리 분류에 대해 문의주셨습니다.

-가능한 원인:
Dirofilaria immitis는 선충(Nematoda) 문에 속하며, 슈퍼패밀리 Filarioidea(필라리오이데아)에 포함됩니다. 이 슈퍼패밀리 내에서 D. immitis는 Onchocercidae과에 속하며, 이 과에는 Dirofilaria repens 등 육식동물에서 디로필라리증을 유발하는 여러 종이 포함되어 있습니다.

-집에서 관리 방법:
문서에 해당 정보가 없습니다.

-병원 방문 시기:
문서에 해당 정보가 없습니다.

-출처(참고한 모든 문서)
서적 - 52. 심장사상충 질환 – 개요, 중재 및 산업 관점 (저자: 산드라 노악)
서적 - 건강한 개 및 만성 신장 질환이 있는 개의 조기 신장 질환에 대한 소변 알부민 대 크레아티닌 비율의 진단 검증 (저자: 최동준, 윤태식, 이도희, 구윤회, 김하현)","1.0","0.36666666664833336","0.75","0.0"
"MMR 검색(MMR Search)","강아지의 복부가 부풀어 오르고 식욕 부진이 있을 때 어떻게 해야 하나요?","강아지 복부 팽만 식욕 부진 원인 대처 방법","-상태 요약:
보호자님께서 강아지의 복부가 부풀어 있고, 식욕 부진이 동반된 상황을 문의하셨습니다. 복부 팽만이 식사와 무관하게 지속되고, 식욕 저하까지 나타난다면 주의가 필요합니다.

-가능한 원인:
문서에 따르면 복부 팽만의 원인으로는 복부 내 장기의 비대(간, 비장, 신장, 방광 등), 복수, 복강 내 종괴, 췌장염, 장염, 장폐색, 신부전, 간부전, 심부전 등이 있을 수 있습니다. 특히 노령견의 경우 이러한 질환의 위험이 높으므로 조기 진단이 중요합니다. 식욕 부진이 동반된다면 소화기 장애, 장염, 췌장염, 또는 장기 질환의 가능성도 함께 고려해야 합니다.

-집에서 관리 방법:
문서에 따르면 집에서 할 수 있는 안전한 관리 방법으로는 부드럽고 소화가 잘 되는 음식을 소량씩 자주 급여하는 것이 도움이 될 수 있습니다. 또한, 강아지가 편안하게 쉴 수 있는 환경을 조성해 주는 것이 좋습니다.

-병원 방문 시기:
복부 팽만이 식사와 무관하게 지속되거나, 식욕 부진이 동반될 경우 반드시 빠른 시일 내에 동물병원을 방문하여 정밀 검사를 받으셔야 합니다. 복부 팽만이 갑자기 심해지거나, 구토, 무기력, 호흡 곤란, 통증, 잦은 헛구역질, 잇몸이 창백해지는 등의 증상이 동반된다면 응급 상황일 수 있으니 즉시 병원에 내원하셔야 합니다.

-출처(참고한 모든 문서)
상담기록 - 노령견/내과/기타, 상담기록 - 노령견/외과/자궁축농증","1.0","0.8055555555287036","0.7","0.5040896189315133"
"MMR 검색(MMR Search)","중성화 수술이 이루어지지 않은 경우 건강상 유의해야 할 점이 있나요?","중성화 안 한 반려동물 건강상 주의사항","-상태 요약:
중성화 수술을 하지 않은 반려동물의 건강 관리에 대해 궁금해하셨습니다. 중성화하지 않은 경우 특정 질병의 위험이 증가할 수 있습니다.

-가능한 원인:
암컷의 경우, 중성화 수술을 하지 않으면 유선종양이나 자궁축농증과 같은 질병의 발생 위험이 높아집니다. 수컷의 경우, 전립선 질환이나 전립선 종양, 행동 문제, 요도염 등의 위험이 증가할 수 있습니다. 중성화 수술은 이러한 질병의 예방에 도움이 될 수 있습니다.

-집에서 관리 방법:
문서에 해당 정보가 없습니다.

-병원 방문 시기:
중성화하지 않은 반려동물에서 유선 부위의 혹, 복부 팽만, 질 분비물, 배뇨 곤란, 혈뇨, 행동 변화 등 이상 증상이 보이면 즉시 동물병원을 방문해야 합니다. 특히, 갑작스러운 식욕 저하, 무기력, 구토, 고열 등 응급 증상이 나타날 경우 신속한 진료가 필요합니다.

-출처(참고한 모든 문서)
상담기록 - 노령견/외과/중성화수술, 상담기록 - 자견/외과/중성화수술, 상담기록 - 노령견/내과/기타","1.0","0.9166666666361111","0.5","0.0"
"MMR 검색(MMR Search)","11세의 중성화하지 않은 암컷 반려견이 구토와 기력 저하 증상을 보일 때 어떤 건강 문제가 의심되며 어떤 검사가 필요한가요?","11세 미중성화 암컷 반려견 구토 기력저하 원인, 의심 질환, 필요한 검사","-상태 요약:
11세 미중성화 암컷 반려견에서 구토와 기력 저하가 관찰되고 있습니다. 최근 식욕 감소, 무기력, 움직임 감소 등 전반적인 활력이 떨어진 상태로 보입니다.

-가능한 원인:
문서에 따르면, 노령견에서 구토와 기력 저하는 내과적 문제(예: 내분비계 질환, 감염, 통증 등), 위장관 질환, 심장병, 신장병 등 다양한 원인에 의해 발생할 수 있습니다. 특히 미중성화 암컷의 경우 유선종양 등 생식기 관련 질환의 가능성도 배제할 수 없습니다. 구토와 함께 기력 저하가 동반된다면 심각한 내과적 질환이 원인일 수 있으므로 주의가 필요합니다.

-집에서 관리 방법:
문서에 따르면 집에서 할 수 있는 특별한 관리 방법에 대한 언급은 없습니다.

-병원 방문 시기:
구토와 기력 저하가 동반될 경우, 노령견에서는 즉시 동물병원에서 전반적인 건강 검진(신체검사, 혈액검사, 영상검사 등)과 필요한 추가 검사를 받는 것이 권장됩니다. 특히 식욕 부진, 무기력, 반복되는 구토, 탈수, 식사 거부, 호흡 곤란, 잦은 배뇨 실수 등이 동반된다면 신속한 내원이 필요합니다. 이러한 증상은 심각한 내과적 질환이나 응급상황의 신호일 수 있으므로 지체하지 마시고 병원에 방문하시기 바랍니다.

-출처(참고한 모든 문서)
상담기록 - 성견/내과/기타","0.5","0.249999999975","0.7","0.29034141067102287"
"MMR 검색(MMR Search)","참진드기에 의한 기생충 문제를 예방하기 위해 어떤 치료법을 사용해야 하나요?","참진드기 예방 치료법, 참진드기 기생충 치료 방법","-상태 요약:  
참진드기는 주로 산책 중 풀이나 나무에서 반려견에게 옮겨 붙으며, 피부에 부착해 흡혈하고 다양한 질병을 매개할 수 있습니다. 진드기가 발견된 경우, 추가 감염 가능성과 전염성 질환의 위험이 있으므로 신속한 대처가 필요합니다.

-가능한 원인:  
참진드기 감염의 주요 원인은 야외 산책 시 풀밭이나 숲에서 진드기가 반려견의 피부에 부착하는 것입니다. 진드기는 한 마리만 발견되어도 다른 부위에 추가로 있을 가능성이 높으며, 적절한 예방과 치료가 이루어지지 않으면 반복적으로 감염될 수 있습니다.

-집에서 관리 방법:  
1. 진드기가 부착된 경우 즉시 제거하고, 오염 부위는 미지근한 물로 가볍게 세척해 주세요.  
2. 외부 기생충 예방약(외용제 또는 먹는 약)을 정기적으로 사용해 주세요.  
3. 산책 후에는 반려견의 몸 전체를 꼼꼼히 확인하고, 털이 길다면 미용을 통해 진드기 발견을 용이하게 할 수 있습니다.

-병원 방문 시기:  
진드기가 발견되면 즉시 동물병원에 내원하여 추가 감염 여부와 전염성 질환(예: 열병, SFTS 등) 위험을 확인받으시기 바랍니다. 진드기 제거 후에도 발열, 식욕 저하, 무기력, 출혈 등 이상 증상이 나타나면 즉시 병원에 방문해야 하며, 임의로 약물을 투여하는 것은 매우 위험하니 반드시 수의사의 처방을 받으셔야 합니다.

-출처(참고한 모든 문서):  
상담기록 - 성견/피부과/기타  
상담기록 - 자견/내과/기타  
상담기록 - 노령견/피부과/기타","1.0","0.99999999998","0.7727272727272727","0.2585239191875463"
"BM25 검색(BM25 Search)","골관절염에서 IL-1과 TNF-α가 연관된 이유는 무엇인가요?","골관절염 IL-1 TNF-α 연관성","-상태 요약:
해당 질문은 골관절염과 IL-1, TNF-α의 연관성에 대한 내용입니다. 보호자께서 반려견의 골관절염과 관련된 염증 매개물질에 대해 궁금해하시는 것으로 보입니다.

-가능한 원인:
문서에 해당 정보가 없습니다.

-집에서 관리 방법:
문서에 해당 정보가 없습니다.

-병원 방문 시기:
문서에 해당 정보가 없습니다.

-출처(참고한 모든 문서)
해당 질문과 관련된 문서를 찾지 못했습니다.","0.0","0.0","0.5714285714285714","0.0"
